task,protocol,seed,fold,d,n_train,n_test,train_acc,test_acc,w_norm,explained_var
imagery_fists_feet,trial_random,20260918,trial0,4,3264,1633,0.515931,0.50398,0.0305556,0.662979
imagery_fists_feet,trial_random,20260918,trial0,8,3264,1633,0.522059,0.490508,0.0698002,0.707259
imagery_fists_feet,trial_random,20260918,trial0,16,3264,1633,0.526042,0.534599,0.102537,0.765171
imagery_fists_feet,trial_random,20260918,trial0,32,3264,1633,0.556373,0.533987,0.305929,0.829726
imagery_fists_feet,trial_random,20260918,trial0,64,3264,1633,0.592525,0.557257,0.86275,0.890481
imagery_fists_feet,trial_random,20260918,trial0,128,3264,1633,0.702819,0.644825,3.51112,0.926067
imagery_fists_feet,trial_random,20260918,trial0,256,3264,1633,0.730392,0.661972,5.87211,0.943814
imagery_fists_feet,trial_random,20260918,trial0,512,3264,1633,0.768382,0.645438,9.39655,0.964457
imagery_fists_feet,trial_random,20260918,trial0,1024,3264,1633,0.853248,0.634415,16.1937,0.986765
imagery_fists_feet,trial_random,20260918,trial0,2080,3264,1633,0.952206,0.636865,23.1079,1
imagery_fists_feet,trial_random,20260918,trial1,2,3265,1632,0.508116,0.49326,0.0168207,0.62828
imagery_fists_feet,trial_random,20260918,trial1,4,3265,1632,0.517917,0.48223,0.0365691,0.660407
imagery_fists_feet,trial_random,20260918,trial1,8,3265,1632,0.517917,0.498775,0.0509255,0.705266
imagery_fists_feet,trial_random,20260918,trial1,16,3265,1632,0.535375,0.5,0.129724,0.763711
imagery_fists_feet,trial_random,20260918,trial1,32,3265,1632,0.559571,0.536765,0.27619,0.82847
imagery_fists_feet,trial_random,20260918,trial1,64,3265,1632,0.615926,0.563725,0.951211,0.889694
imagery_fists_feet,trial_random,20260918,trial1,128,3265,1632,0.69709,0.648897,3.63258,0.925351
imagery_fists_feet,trial_random,20260918,trial1,256,3265,1632,0.724655,0.655025,5.69437,0.943141
imagery_fists_feet,trial_random,20260918,trial1,512,3265,1632,0.770597,0.653799,9.02832,0.963979
imagery_fists_feet,trial_random,20260918,trial1,1024,3265,1632,0.836141,0.640319,15.6519,0.986567
imagery_fists_feet,trial_random,20260918,trial1,2080,3265,1632,0.94732,0.620098,22.977,1
imagery_fists_feet,trial_random,20260918,trial2,2,3265,1632,0.498009,0.495098,0.00556979,0.629982
imagery_fists_feet,trial_random,20260918,trial2,4,3265,1632,0.502603,0.504289,0.0149792,0.661917
imagery_fists_feet,trial_random,20260918,trial2,8,3265,1632,0.513017,0.51348,0.0630456,0.706596
imagery_fists_feet,trial_random,20260918,trial2,16,3265,1632,0.535069,0.498775,0.127454,0.76465
imagery_fists_feet,trial_random,20260918,trial2,32,3265,1632,0.556508,0.522059,0.303734,0.828884
imagery_fists_feet,trial_random,20260918,trial2,64,3265,1632,0.598775,0.559436,0.87749,0.88965
imagery_fists_feet,trial_random,20260918,trial2,128,3265,1632,0.689127,0.664828,3.39139,0.925521
imagery_fists_feet,trial_random,20260918,trial2,256,3265,1632,0.725268,0.654412,5.69083,0.943303
imagery_fists_feet,trial_random,20260918,trial2,512,3265,1632,0.782236,0.647672,8.89986,0.964098
imagery_fists_feet,trial_random,20260918,trial2,1024,3265,1632,0.836753,0.648284,14.9979,0.986615
imagery_fists_feet,trial_random,20260918,trial2,2080,3265,1632,0.941501,0.634804,22.674,1
imagery_fists_feet,trial_random,20260919,trial0,2,3264,1633,0.512255,0.477036,0.0060563,0.626959
imagery_fists_feet,trial_random,20260919,trial0,4,3264,1633,0.514093,0.488671,0.0192568,0.659199
imagery_fists_feet,trial_random,20260919,trial0,8,3264,1633,0.5144,0.491733,0.0401398,0.703876
imagery_fists_feet,trial_random,20260919,trial0,16,3264,1633,0.526348,0.531537,0.105286,0.762506
imagery_fists_feet,trial_random,20260919,trial0,32,3264,1633,0.539522,0.536436,0.251148,0.827734
imagery_fists_feet,trial_random,20260919,trial0,64,3264,1633,0.593444,0.564605,0.884331,0.889149
imagery_fists_feet,trial_random,20260919,trial0,128,3264,1633,0.699142,0.661359,3.41716,0.925067
imagery_fists_feet,trial_random,20260919,trial0,256,3264,1633,0.731311,0.671157,5.61524,0.943022
imagery_fists_feet,trial_random,20260919,trial0,512,3264,1633,0.759498,0.65891,8.77337,0.963943
imagery_fists_feet,trial_random,20260919,trial0,1024,3264,1633,0.839461,0.641764,15.2302,0.986547
imagery_fists_feet,trial_random,20260919,trial0,2080,3264,1633,0.942708,0.641151,22.7403,1
imagery_fists_feet,trial_random,20260919,trial1,2,3265,1632,0.516386,0.46875,0.00877325,0.636367
imagery_fists_feet,trial_random,20260919,trial1,4,3265,1632,0.517305,0.465074,0.0113006,0.667939
imagery_fists_feet,trial_random,20260919,trial1,8,3265,1632,0.524349,0.498162,0.0632215,0.711951
imagery_fists_feet,trial_random,20260919,trial1,16,3265,1632,0.529556,0.498775,0.128702,0.768662
imagery_fists_feet,trial_random,20260919,trial1,32,3265,1632,0.547626,0.520833,0.320151,0.831757
imagery_fists_feet,trial_random,20260919,trial1,64,3265,1632,0.606126,0.564951,0.930529,0.891627
imagery_fists_feet,trial_random,20260919,trial1,128,3265,1632,0.690046,0.651348,3.3655,0.926763
imagery_fists_feet,trial_random,20260919,trial1,256,3265,1632,0.732925,0.66299,5.96615,0.944232
imagery_fists_feet,trial_random,20260919,trial1,512,3265,1632,0.775191,0.681373,9.02099,0.964684
imagery_fists_feet,trial_random,20260919,trial1,1024,3265,1632,0.854518,0.643995,15.7767,0.986816
imagery_fists_feet,trial_random,20260919,trial1,2080,3265,1632,0.945176,0.640319,22.8837,1
imagery_fists_feet,trial_random,20260919,trial2,2,3265,1632,0.509035,0.496324,0.0110153,0.625691
imagery_fists_feet,trial_random,20260919,trial2,4,3265,1632,0.51853,0.474265,0.0594009,0.658278
imagery_fists_feet,trial_random,20260919,trial2,8,3265,1632,0.527718,0.481005,0.0942204,0.703732
imagery_fists_feet,trial_random,20260919,trial2,16,3265,1632,0.545789,0.510417,0.128676,0.76262
imagery_fists_feet,trial_random,20260919,trial2,32,3265,1632,0.558346,0.519608,0.328615,0.827883
imagery_fists_feet,trial_random,20260919,trial2,64,3265,1632,0.598469,0.561887,0.927145,0.889156
imagery_fists_feet,trial_random,20260919,trial2,128,3265,1632,0.698928,0.647059,3.47281,0.925085
imagery_fists_feet,trial_random,20260919,trial2,256,3265,1632,0.72925,0.659314,5.7304,0.943002
imagery_fists_feet,trial_random,20260919,trial2,512,3265,1632,0.77121,0.645833,9.02641,0.963921
imagery_fists_feet,trial_random,20260919,trial2,1024,3265,1632,0.838285,0.629289,15.0939,0.986546
imagery_fists_feet,trial_random,20260919,trial2,2080,3265,1632,0.943645,0.615809,22.8417,1
imagery_fists_feet,trial_random,20260920,trial0,2,3264,1633,0.508885,0.468463,0.0101396,0.630953
imagery_fists_feet,trial_random,20260920,trial0,4,3264,1633,0.51685,0.466013,0.0551978,0.662916
imagery_fists_feet,trial_random,20260920,trial0,8,3264,1633,0.523284,0.481935,0.0690283,0.707341
imagery_fists_feet,trial_random,20260920,trial0,16,3264,1633,0.529412,0.49357,0.125603,0.764918
imagery_fists_feet,trial_random,20260920,trial0,32,3264,1633,0.557292,0.509492,0.308977,0.829318
imagery_fists_feet,trial_random,20260920,trial0,64,3264,1633,0.59375,0.563993,0.788886,0.890027
imagery_fists_feet,trial_random,20260920,trial0,128,3264,1633,0.691483,0.654623,3.45738,0.925824
imagery_fists_feet,trial_random,20260920,trial0,256,3264,1633,0.723039,0.654623,5.92286,0.943527
imagery_fists_feet,trial_random,20260920,trial0,512,3264,1633,0.783395,0.643601,9.23919,0.964241
imagery_fists_feet,trial_random,20260920,trial0,1024,3264,1633,0.842831,0.644825,15.7448,0.986666
imagery_fists_feet,trial_random,20260920,trial0,2080,3264,1633,0.946691,0.628291,22.9312,1
imagery_fists_feet,trial_random,20260920,trial1,2,3265,1632,0.504135,0.500613,0.00897542,0.628244
imagery_fists_feet,trial_random,20260920,trial1,4,3265,1632,0.511485,0.490196,0.0235148,0.660583
imagery_fists_feet,trial_random,20260920,trial1,8,3265,1632,0.516998,0.503064,0.0583615,0.705187
imagery_fists_feet,trial_random,20260920,trial1,16,3265,1632,0.533844,0.527574,0.101984,0.763501
imagery_fists_feet,trial_random,20260920,trial1,32,3265,1632,0.546708,0.538603,0.274746,0.828276
imagery_fists_feet,trial_random,20260920,trial1,64,3265,1632,0.602757,0.585172,0.94589,0.889094
imagery_fists_feet,trial_random,20260920,trial1,128,3265,1632,0.698009,0.651961,3.5743,0.925056
imagery_fists_feet,trial_random,20260920,trial1,256,3265,1632,0.733231,0.659314,5.95664,0.942993
imagery_fists_feet,trial_random,20260920,trial1,512,3265,1632,0.769372,0.659926,8.76094,0.963915
imagery_fists_feet,trial_random,20260920,trial1,1024,3265,1632,0.839816,0.64951,14.9477,0.986549
imagery_fists_feet,trial_random,20260920,trial1,2080,3265,1632,0.94487,0.63848,22.8536,1
imagery_fists_feet,trial_random,20260920,trial2,2,3265,1632,0.508423,0.496324,0.00973707,0.629935
imagery_fists_feet,trial_random,20260920,trial2,4,3265,1632,0.506279,0.496324,0.0208956,0.661796
imagery_fists_feet,trial_random,20260920,trial2,8,3265,1632,0.517611,0.499387,0.0651582,0.706923
imagery_fists_feet,trial_random,20260920,trial2,16,3265,1632,0.532619,0.522059,0.123148,0.765466
imagery_fists_feet,trial_random,20260920,trial2,32,3265,1632,0.545176,0.529412,0.300648,0.829933
imagery_fists_feet,trial_random,20260920,trial2,64,3265,1632,0.617764,0.554534,1.0301,0.890961
imagery_fists_feet,trial_random,20260920,trial2,128,3265,1632,0.693721,0.64951,3.43361,0.926078
imagery_fists_feet,trial_random,20260920,trial2,256,3265,1632,0.723124,0.655025,5.62593,0.943772
imagery_fists_feet,trial_random,20260920,trial2,512,3265,1632,0.76876,0.652574,8.82502,0.9644
imagery_fists_feet,trial_random,20260920,trial2,1024,3265,1632,0.837672,0.648897,14.8967,0.98672
imagery_fists_feet,trial_random,20260920,trial2,2080,3265,1632,0.935681,0.634804,22.3927,1
imagery_fists_feet,run_disjoint,20260916,run0,2,3265,1632,0.503522,0.501225,0.00313998,0.635094
imagery_fists_feet,run_disjoint,20260916,run0,4,3265,1632,0.506585,0.51777,0.0261841,0.667046
imagery_fists_feet,run_disjoint,20260916,run0,8,3265,1632,0.51026,0.509191,0.0573372,0.711115
imagery_fists_feet,run_disjoint,20260916,run0,16,3265,1632,0.538744,0.520833,0.0970652,0.768887
imagery_fists_feet,run_disjoint,20260916,run0,32,3265,1632,0.540276,0.545343,0.277674,0.833394
imagery_fists_feet,run_disjoint,20260916,run0,64,3265,1632,0.589893,0.595588,0.790169,0.894063
imagery_fists_feet,run_disjoint,20260916,run0,128,3265,1632,0.686064,0.689338,3.5646,0.929007
imagery_fists_feet,run_disjoint,20260916,run0,256,3265,1632,0.715773,0.683824,5.49303,0.945746
imagery_fists_feet,run_disjoint,20260916,run0,512,3265,1632,0.761103,0.676471,8.72043,0.965668
imagery_fists_feet,run_disjoint,20260916,run0,1024,3265,1632,0.825115,0.670343,15.0755,0.987206
imagery_fists_feet,run_disjoint,20260916,run0,2080,3265,1632,0.941194,0.654412,22.9473,1
imagery_fists_feet,run_disjoint,20260916,run1,2,3265,1632,0.504441,0.50674,0.00394429,0.629139
imagery_fists_feet,run_disjoint,20260916,run1,4,3265,1632,0.509342,0.509804,0.0205,0.660613
imagery_fists_feet,run_disjoint,20260916,run1,8,3265,1632,0.515773,0.506127,0.0487548,0.705451
imagery_fists_feet,run_disjoint,20260916,run1,16,3265,1632,0.530168,0.51777,0.122174,0.764125
imagery_fists_feet,run_disjoint,20260916,run1,32,3265,1632,0.54487,0.536152,0.298682,0.828558
imagery_fists_feet,run_disjoint,20260916,run1,64,3265,1632,0.602144,0.598039,0.847121,0.889632
imagery_fists_feet,run_disjoint,20260916,run1,128,3265,1632,0.701072,0.66973,3.57341,0.925641
imagery_fists_feet,run_disjoint,20260916,run1,256,3265,1632,0.728943,0.666667,6.15698,0.943325
imagery_fists_feet,run_disjoint,20260916,run1,512,3265,1632,0.766922,0.661765,9.03857,0.964058
imagery_fists_feet,run_disjoint,20260916,run1,1024,3265,1632,0.84196,0.659314,15.0978,0.986573
imagery_fists_feet,run_disjoint,20260916,run1,2080,3265,1632,0.94732,0.640319,22.7736,1
imagery_fists_feet,run_disjoint,20260916,run2,2,3264,1633,0.499387,0.507042,0.00223037,0.625227
imagery_fists_feet,run_disjoint,20260916,run2,4,3264,1633,0.519608,0.505205,0.0265686,0.658076
imagery_fists_feet,run_disjoint,20260916,run2,8,3264,1633,0.512561,0.508879,0.0558855,0.70351
imagery_fists_feet,run_disjoint,20260916,run2,16,3264,1633,0.52451,0.511329,0.10069,0.762183
imagery_fists_feet,run_disjoint,20260916,run2,32,3264,1633,0.543811,0.538273,0.262332,0.827743
imagery_fists_feet,run_disjoint,20260916,run2,64,3264,1633,0.595895,0.581751,0.930359,0.889794
imagery_fists_feet,run_disjoint,20260916,run2,128,3264,1633,0.704044,0.662584,3.73463,0.925654
imagery_fists_feet,run_disjoint,20260916,run2,256,3264,1633,0.724265,0.678506,5.91977,0.9429
imagery_fists_feet,run_disjoint,20260916,run2,512,3264,1633,0.768076,0.676669,9.23444,0.963722
imagery_fists_feet,run_disjoint,20260916,run2,1024,3264,1633,0.841605,0.652174,15.3318,0.986431
imagery_fists_feet,run_disjoint,20260916,run2,2080,3264,1633,0.939951,0.636865,22.6033,1
imagery_fists_feet,subject_disjoint,20260916,subj0,2,3241,1656,0.503548,0.496981,0.00173265,0.61932
imagery_fists_feet,subject_disjoint,20260916,subj0,4,3241,1656,0.500771,0.50785,0.00839109,0.657248
imagery_fists_feet,subject_disjoint,20260916,subj0,8,3241,1656,0.514039,0.513285,0.0550415,0.707918
imagery_fists_feet,subject_disjoint,20260916,subj0,16,3241,1656,0.536254,0.517512,0.0870589,0.770938
imagery_fists_feet,subject_disjoint,20260916,subj0,32,3241,1656,0.561864,0.564614,0.307521,0.843676
imagery_fists_feet,subject_disjoint,20260916,subj0,64,3241,1656,0.630978,0.591787,1.30121,0.902894
imagery_fists_feet,subject_disjoint,20260916,subj0,128,3241,1656,0.705338,0.653986,4.20766,0.926402
imagery_fists_feet,subject_disjoint,20260916,subj0,256,3241,1656,0.735884,0.620773,6.10782,0.942895
imagery_fists_feet,subject_disjoint,20260916,subj0,512,3241,1656,0.777846,0.615338,9.32817,0.963793
imagery_fists_feet,subject_disjoint,20260916,subj0,1024,3241,1656,0.839247,0.615338,15.1921,0.986554
imagery_fists_feet,subject_disjoint,20260916,subj0,2080,3241,1656,0.945079,0.591787,22.6089,1
imagery_fists_feet,subject_disjoint,20260916,subj1,2,3280,1617,0.507012,0.502783,0.006246,0.656506
imagery_fists_feet,subject_disjoint,20260916,subj1,4,3280,1617,0.518902,0.505257,0.0252628,0.687917
imagery_fists_feet,subject_disjoint,20260916,subj1,8,3280,1617,0.51189,0.51577,0.0396119,0.73408
imagery_fists_feet,subject_disjoint,20260916,subj1,16,3280,1617,0.523476,0.532468,0.0968814,0.793499
imagery_fists_feet,subject_disjoint,20260916,subj1,32,3280,1617,0.543293,0.551639,0.275874,0.857797
imagery_fists_feet,subject_disjoint,20260916,subj1,64,3280,1617,0.603354,0.567718,1.00117,0.909094
imagery_fists_feet,subject_disjoint,20260916,subj1,128,3280,1617,0.708537,0.59431,4.45754,0.929807
imagery_fists_feet,subject_disjoint,20260916,subj1,256,3280,1617,0.73811,0.576994,6.16146,0.94511
imagery_fists_feet,subject_disjoint,20260916,subj1,512,3280,1617,0.769512,0.581942,9.00019,0.964885
imagery_fists_feet,subject_disjoint,20260916,subj1,1024,3280,1617,0.856098,0.579468,15.7749,0.986748
imagery_fists_feet,subject_disjoint,20260916,subj1,2080,3280,1617,0.948171,0.573284,23.0105,1
imagery_fists_feet,subject_disjoint,20260916,subj2,2,3273,1624,0.502903,0.49569,0.00123137,0.619128
imagery_fists_feet,subject_disjoint,20260916,subj2,4,3273,1624,0.50993,0.505542,0.0174056,0.656013
imagery_fists_feet,subject_disjoint,20260916,subj2,8,3273,1624,0.522456,0.509852,0.0412872,0.708763
imagery_fists_feet,subject_disjoint,20260916,subj2,16,3273,1624,0.52154,0.530172,0.0791725,0.775736
imagery_fists_feet,subject_disjoint,20260916,subj2,32,3273,1624,0.531622,0.557266,0.209377,0.849796
imagery_fists_feet,subject_disjoint,20260916,subj2,64,3273,1624,0.588756,0.573276,0.702034,0.908753
imagery_fists_feet,subject_disjoint,20260916,subj2,128,3273,1624,0.71158,0.618842,4.23195,0.930685
imagery_fists_feet,subject_disjoint,20260916,subj2,256,3273,1624,0.734494,0.623153,5.99576,0.946115
imagery_fists_feet,subject_disjoint,20260916,subj2,512,3273,1624,0.772075,0.602217,9.3867,0.965755
imagery_fists_feet,subject_disjoint,20260916,subj2,1024,3273,1624,0.839597,0.594212,15.684,0.987215
imagery_fists_feet,subject_disjoint,20260916,subj2,2080,3273,1624,0.94806,0.586823,23.1273,1
imagery_fists_feet,subject_disjoint,20260917,subj0,2,3222,1675,0.505587,0.496716,0.00778149,0.630786
imagery_fists_feet,subject_disjoint,20260917,subj0,4,3222,1675,0.521105,0.505075,0.0274353,0.666035
imagery_fists_feet,subject_disjoint,20260917,subj0,8,3222,1675,0.514277,0.506866,0.0299892,0.716548
imagery_fists_feet,subject_disjoint,20260917,subj0,16,3222,1675,0.520795,0.52597,0.0958126,0.782582
imagery_fists_feet,subject_disjoint,20260917,subj0,32,3222,1675,0.538485,0.56,0.310315,0.852713
imagery_fists_feet,subject_disjoint,20260917,subj0,64,3222,1675,0.603352,0.60597,0.945781,0.907389
imagery_fists_feet,subject_disjoint,20260917,subj0,128,3222,1675,0.691496,0.626866,3.92971,0.928859
imagery_fists_feet,subject_disjoint,20260917,subj0,256,3222,1675,0.716015,0.629851,5.94318,0.944518
imagery_fists_feet,subject_disjoint,20260917,subj0,512,3222,1675,0.76257,0.605373,8.99764,0.964648
imagery_fists_feet,subject_disjoint,20260917,subj0,1024,3222,1675,0.832402,0.595224,15.3558,0.986789
imagery_fists_feet,subject_disjoint,20260917,subj0,2080,3222,1675,0.941962,0.586269,23.0004,1
imagery_fists_feet,subject_disjoint,20260917,subj1,2,3289,1608,0.503192,0.497512,0.000939539,0.625108
imagery_fists_feet,subject_disjoint,20260917,subj1,4,3289,1608,0.519915,0.518657,0.0259124,0.660346
imagery_fists_feet,subject_disjoint,20260917,subj1,8,3289,1608,0.513834,0.518035,0.0463798,0.711906
imagery_fists_feet,subject_disjoint,20260917,subj1,16,3289,1608,0.532381,0.534826,0.106372,0.775644
imagery_fists_feet,subject_disjoint,20260917,subj1,32,3289,1608,0.544846,0.548507,0.264334,0.845912
imagery_fists_feet,subject_disjoint,20260917,subj1,64,3289,1608,0.605047,0.572761,0.960376,0.903353
imagery_fists_feet,subject_disjoint,20260917,subj1,128,3289,1608,0.70751,0.595149,3.99811,0.925844
imagery_fists_feet,subject_disjoint,20260917,subj1,256,3289,1608,0.726665,0.608831,5.78267,0.942175
imagery_fists_feet,subject_disjoint,20260917,subj1,512,3289,1608,0.774095,0.608831,9.46242,0.963112
imagery_fists_feet,subject_disjoint,20260917,subj1,1024,3289,1608,0.854363,0.613184,16.0198,0.986148
imagery_fists_feet,subject_disjoint,20260917,subj1,2080,3289,1608,0.950441,0.61194,22.9236,1
imagery_fists_feet,subject_disjoint,20260917,subj2,2,3283,1614,0.505635,0.508055,0.00134287,0.639721
imagery_fists_feet,subject_disjoint,20260917,subj2,4,3283,1614,0.502284,0.507435,0.0122385,0.675137
imagery_fists_feet,subject_disjoint,20260917,subj2,8,3283,1614,0.516296,0.504337,0.0528662,0.721738
imagery_fists_feet,subject_disjoint,20260917,subj2,16,3283,1614,0.519342,0.51425,0.0758005,0.783852
imagery_fists_feet,subject_disjoint,20260917,subj2,32,3283,1614,0.532135,0.550805,0.209972,0.852153
imagery_fists_feet,subject_disjoint,20260917,subj2,64,3283,1614,0.62382,0.563817,0.864815,0.909785
imagery_fists_feet,subject_disjoint,20260917,subj2,128,3283,1614,0.733171,0.597893,4.81606,0.931971
imagery_fists_feet,subject_disjoint,20260917,subj2,256,3283,1614,0.75632,0.581784,6.68347,0.947233
imagery_fists_feet,subject_disjoint,20260917,subj2,512,3283,1614,0.791349,0.5886,9.35474,0.966521
imagery_fists_feet,subject_disjoint,20260917,subj2,1024,3283,1614,0.849832,0.571252,15.3032,0.987534
imagery_fists_feet,subject_disjoint,20260917,subj2,2080,3283,1614,0.955833,0.581784,22.7718,1
imagery_fists_feet,subject_disjoint,20260918,subj0,2,3229,1668,0.50511,0.503597,0.00460171,0.617327
imagery_fists_feet,subject_disjoint,20260918,subj0,4,3229,1668,0.5048,0.505396,0.0178937,0.656333
imagery_fists_feet,subject_disjoint,20260918,subj0,8,3229,1668,0.510684,0.510192,0.0239363,0.708591
imagery_fists_feet,subject_disjoint,20260918,subj0,16,3229,1668,0.52555,0.523981,0.107261,0.774016
imagery_fists_feet,subject_disjoint,20260918,subj0,32,3229,1668,0.562403,0.556355,0.293707,0.84436
imagery_fists_feet,subject_disjoint,20260918,subj0,64,3229,1668,0.615051,0.593525,1.02456,0.901579
imagery_fists_feet,subject_disjoint,20260918,subj0,128,3229,1668,0.6965,0.624101,4.04238,0.9243
imagery_fists_feet,subject_disjoint,20260918,subj0,256,3229,1668,0.730567,0.631295,5.94392,0.941027
imagery_fists_feet,subject_disjoint,20260918,subj0,512,3229,1668,0.765872,0.608513,8.93241,0.962486
imagery_fists_feet,subject_disjoint,20260918,subj0,1024,3229,1668,0.839889,0.605516,15.6083,0.985988
imagery_fists_feet,subject_disjoint,20260918,subj0,2080,3229,1668,0.94921,0.592326,22.6878,1
imagery_fists_feet,subject_disjoint,20260918,subj1,2,3288,1609,0.500912,0.493474,0.00263631,0.621826
imagery_fists_feet,subject_disjoint,20260918,subj1,4,3288,1609,0.523418,0.502175,0.0330269,0.656041
imagery_fists_feet,subject_disjoint,20260918,subj1,8,3288,1609,0.519465,0.499689,0.0532325,0.70649
imagery_fists_feet,subject_disjoint,20260918,subj1,16,3288,1609,0.511557,0.50404,0.0801577,0.773795
imagery_fists_feet,subject_disjoint,20260918,subj1,32,3288,1609,0.546837,0.535736,0.221697,0.847147
imagery_fists_feet,subject_disjoint,20260918,subj1,64,3288,1609,0.610401,0.589807,0.97213,0.906573
imagery_fists_feet,subject_disjoint,20260918,subj1,128,3288,1609,0.717153,0.604102,4.12398,0.929491
imagery_fists_feet,subject_disjoint,20260918,subj1,256,3288,1609,0.740268,0.607831,6.33993,0.945161
imagery_fists_feet,subject_disjoint,20260918,subj1,512,3288,1609,0.783455,0.605345,9.68407,0.965108
imagery_fists_feet,subject_disjoint,20260918,subj1,1024,3288,1609,0.853406,0.597265,16.0034,0.986951
imagery_fists_feet,subject_disjoint,20260918,subj1,2080,3288,1609,0.947689,0.59105,23.1368,1
imagery_fists_feet,subject_disjoint,20260918,subj2,2,3277,1620,0.510528,0.495679,0.00575395,0.656813
imagery_fists_feet,subject_disjoint,20260918,subj2,4,3277,1620,0.502899,0.508025,0.0116981,0.691855
imagery_fists_feet,subject_disjoint,20260918,subj2,8,3277,1620,0.509612,0.503704,0.0400667,0.736395
imagery_fists_feet,subject_disjoint,20260918,subj2,16,3277,1620,0.532499,0.500617,0.115949,0.794089
imagery_fists_feet,subject_disjoint,20260918,subj2,32,3277,1620,0.55325,0.569753,0.23682,0.860398
imagery_fists_feet,subject_disjoint,20260918,subj2,64,3277,1620,0.613976,0.57963,1.07395,0.912556
imagery_fists_feet,subject_disjoint,20260918,subj2,128,3277,1620,0.716814,0.607407,4.58797,0.933067
imagery_fists_feet,subject_disjoint,20260918,subj2,256,3277,1620,0.736039,0.591975,6.23004,0.947893
imagery_fists_feet,subject_disjoint,20260918,subj2,512,3277,1620,0.774184,0.608025,9.41985,0.966836
imagery_fists_feet,subject_disjoint,20260918,subj2,1024,3277,1620,0.849558,0.587037,15.8574,0.987582
imagery_fists_feet,subject_disjoint,20260918,subj2,2080,3277,1620,0.946292,0.566667,22.7628,1
imagery_fists_feet,subject_disjoint,20260919,subj0,2,3241,1656,0.504474,0.496981,0.00415122,0.632617
imagery_fists_feet,subject_disjoint,20260919,subj0,4,3241,1656,0.506017,0.494565,0.00959351,0.669632
imagery_fists_feet,subject_disjoint,20260919,subj0,8,3241,1656,0.514656,0.521135,0.0414694,0.720414
imagery_fists_feet,subject_disjoint,20260919,subj0,16,3241,1656,0.523912,0.524155,0.0849311,0.783775
imagery_fists_feet,subject_disjoint,20260919,subj0,32,3241,1656,0.529775,0.551932,0.223995,0.852352
imagery_fists_feet,subject_disjoint,20260919,subj0,64,3241,1656,0.617093,0.580314,1.04616,0.909103
imagery_fists_feet,subject_disjoint,20260919,subj0,128,3241,1656,0.69423,0.639493,4.10418,0.930035
imagery_fists_feet,subject_disjoint,20260919,subj0,256,3241,1656,0.724776,0.632246,5.98306,0.945635
imagery_fists_feet,subject_disjoint,20260919,subj0,512,3241,1656,0.769824,0.625,9.30184,0.965502
imagery_fists_feet,subject_disjoint,20260919,subj0,1024,3241,1656,0.837396,0.617754,15.4099,0.987164
imagery_fists_feet,subject_disjoint,20260919,subj0,2080,3241,1656,0.94045,0.603865,22.5857,1
imagery_fists_feet,subject_disjoint,20260919,subj1,2,3264,1633,0.502757,0.502143,0.00480907,0.631368
imagery_fists_feet,subject_disjoint,20260919,subj1,4,3264,1633,0.513174,0.509492,0.0280482,0.667512
imagery_fists_feet,subject_disjoint,20260919,subj1,8,3264,1633,0.512561,0.51684,0.0492008,0.717302
imagery_fists_feet,subject_disjoint,20260919,subj1,16,3264,1633,0.524203,0.537048,0.104443,0.780808
imagery_fists_feet,subject_disjoint,20260919,subj1,32,3264,1633,0.546875,0.540723,0.236011,0.851652
imagery_fists_feet,subject_disjoint,20260919,subj1,64,3264,1633,0.613971,0.572566,1.03538,0.907344
imagery_fists_feet,subject_disjoint,20260919,subj1,128,3264,1633,0.721507,0.618494,4.55967,0.929509
imagery_fists_feet,subject_disjoint,20260919,subj1,256,3264,1633,0.74326,0.603184,6.45742,0.945156
imagery_fists_feet,subject_disjoint,20260919,subj1,512,3264,1633,0.788297,0.590937,9.52894,0.965187
imagery_fists_feet,subject_disjoint,20260919,subj1,1024,3264,1633,0.851103,0.593386,15.9772,0.987045
imagery_fists_feet,subject_disjoint,20260919,subj1,2080,3264,1633,0.954044,0.598285,22.9069,1
imagery_fists_feet,subject_disjoint,20260919,subj2,2,3289,1608,0.502888,0.496269,0.00100905,0.634246
imagery_fists_feet,subject_disjoint,20260919,subj2,4,3289,1608,0.507449,0.513682,0.0116481,0.668086
imagery_fists_feet,subject_disjoint,20260919,subj2,8,3289,1608,0.507145,0.517413,0.0408385,0.714695
imagery_fists_feet,subject_disjoint,20260919,subj2,16,3289,1608,0.541806,0.540423,0.156494,0.776762
imagery_fists_feet,subject_disjoint,20260919,subj2,32,3289,1608,0.539678,0.539179,0.273662,0.846668
imagery_fists_feet,subject_disjoint,20260919,subj2,64,3289,1608,0.622986,0.60199,1.04976,0.905096
imagery_fists_feet,subject_disjoint,20260919,subj2,128,3289,1608,0.706902,0.606343,3.89575,0.927806
imagery_fists_feet,subject_disjoint,20260919,subj2,256,3289,1608,0.731225,0.586443,6.34926,0.943671
imagery_fists_feet,subject_disjoint,20260919,subj2,512,3289,1608,0.773487,0.580224,9.25671,0.963984
imagery_fists_feet,subject_disjoint,20260919,subj2,1024,3289,1608,0.846762,0.584577,15.7082,0.986371
imagery_fists_feet,subject_disjoint,20260919,subj2,2080,3289,1608,0.952569,0.554726,22.9561,1
imagery_fists_feet,subject_disjoint,20260920,subj0,2,3242,1655,0.502776,0.496073,0.0026591,0.650788
