task,model,k,draw,subject,n_test,accuracy
imagery_left_right_fist,eegnet_v4,30,2,100,12,0.75
imagery_left_right_fist,eegnet_v4,0,0,105,15,1
imagery_left_right_fist,eegnet_v4,4,0,105,15,1
imagery_left_right_fist,eegnet_v4,8,0,105,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,105,15,1
imagery_left_right_fist,eegnet_v4,30,0,105,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,105,15,0.866667
imagery_left_right_fist,eegnet_v4,8,1,105,15,0.533333
imagery_left_right_fist,eegnet_v4,16,1,105,15,1
imagery_left_right_fist,eegnet_v4,30,1,105,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,105,15,1
imagery_left_right_fist,eegnet_v4,8,2,105,15,1
imagery_left_right_fist,eegnet_v4,16,2,105,15,0.8
imagery_left_right_fist,eegnet_v4,30,2,105,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,108,15,0.733333
imagery_left_right_fist,eegnet_v4,4,0,108,15,0.6
imagery_left_right_fist,eegnet_v4,8,0,108,15,0.666667
imagery_left_right_fist,eegnet_v4,16,0,108,15,0.8
imagery_left_right_fist,eegnet_v4,30,0,108,15,0.733333
imagery_left_right_fist,eegnet_v4,4,1,108,15,0.666667
imagery_left_right_fist,eegnet_v4,8,1,108,15,0.733333
imagery_left_right_fist,eegnet_v4,16,1,108,15,0.666667
imagery_left_right_fist,eegnet_v4,30,1,108,15,0.733333
imagery_left_right_fist,eegnet_v4,4,2,108,15,0.533333
imagery_left_right_fist,eegnet_v4,8,2,108,15,0.8
imagery_left_right_fist,eegnet_v4,16,2,108,15,0.666667
imagery_left_right_fist,eegnet_v4,30,2,108,15,0.733333
imagery_left_right_fist,eegnet_v4,0,0,2,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,2,15,0.933333
imagery_left_right_fist,eegnet_v4,8,0,2,15,1
imagery_left_right_fist,eegnet_v4,16,0,2,15,0.933333
imagery_left_right_fist,eegnet_v4,30,0,2,15,1
imagery_left_right_fist,eegnet_v4,4,1,2,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,2,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,2,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,2,15,1
imagery_left_right_fist,eegnet_v4,4,2,2,15,0.933333
imagery_left_right_fist,eegnet_v4,8,2,2,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,2,15,1
imagery_left_right_fist,eegnet_v4,30,2,2,15,1
imagery_left_right_fist,eegnet_v4,0,0,3,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,3,15,0.733333
imagery_left_right_fist,eegnet_v4,8,0,3,15,0.733333
imagery_left_right_fist,eegnet_v4,16,0,3,15,0.8
imagery_left_right_fist,eegnet_v4,30,0,3,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,3,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,3,15,0.733333
imagery_left_right_fist,eegnet_v4,16,1,3,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,3,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,3,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,3,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,3,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,3,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,8,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,8,15,0.666667
imagery_left_right_fist,eegnet_v4,8,0,8,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,8,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,8,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,8,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,8,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,8,15,0.8
imagery_left_right_fist,eegnet_v4,30,1,8,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,8,15,0.666667
imagery_left_right_fist,eegnet_v4,8,2,8,15,0.866667
imagery_left_right_fist,eegnet_v4,16,2,8,15,0.666667
imagery_left_right_fist,eegnet_v4,30,2,8,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,11,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,11,15,0.6
imagery_left_right_fist,eegnet_v4,8,0,11,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,11,15,0.8
imagery_left_right_fist,eegnet_v4,30,0,11,15,0.8
imagery_left_right_fist,eegnet_v4,4,1,11,15,0.6
imagery_left_right_fist,eegnet_v4,8,1,11,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,11,15,0.733333
imagery_left_right_fist,eegnet_v4,30,1,11,15,0.8
imagery_left_right_fist,eegnet_v4,4,2,11,15,0.666667
imagery_left_right_fist,eegnet_v4,8,2,11,15,0.733333
imagery_left_right_fist,eegnet_v4,16,2,11,15,0.8
imagery_left_right_fist,eegnet_v4,30,2,11,15,0.8
imagery_left_right_fist,eegnet_v4,0,0,12,15,0.733333
imagery_left_right_fist,eegnet_v4,4,0,12,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,12,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,12,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,12,15,0.933333
imagery_left_right_fist,eegnet_v4,4,1,12,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,12,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,12,15,0.8
imagery_left_right_fist,eegnet_v4,30,1,12,15,0.933333
imagery_left_right_fist,eegnet_v4,4,2,12,15,0.666667
imagery_left_right_fist,eegnet_v4,8,2,12,15,0.866667
imagery_left_right_fist,eegnet_v4,16,2,12,15,0.666667
imagery_left_right_fist,eegnet_v4,30,2,12,15,0.933333
imagery_left_right_fist,eegnet_v4,0,0,18,15,1
imagery_left_right_fist,eegnet_v4,4,0,18,15,0.933333
imagery_left_right_fist,eegnet_v4,8,0,18,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,18,15,1
imagery_left_right_fist,eegnet_v4,30,0,18,15,1
imagery_left_right_fist,eegnet_v4,4,1,18,15,1
imagery_left_right_fist,eegnet_v4,8,1,18,15,1
imagery_left_right_fist,eegnet_v4,16,1,18,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,18,15,1
imagery_left_right_fist,eegnet_v4,4,2,18,15,0.866667
imagery_left_right_fist,eegnet_v4,8,2,18,15,1
imagery_left_right_fist,eegnet_v4,16,2,18,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,18,15,1
imagery_left_right_fist,eegnet_v4,0,0,19,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,19,15,0.666667
imagery_left_right_fist,eegnet_v4,8,0,19,15,0.733333
imagery_left_right_fist,eegnet_v4,16,0,19,15,0.666667
imagery_left_right_fist,eegnet_v4,30,0,19,15,0.6
imagery_left_right_fist,eegnet_v4,4,1,19,15,0.666667
imagery_left_right_fist,eegnet_v4,8,1,19,15,0.4
imagery_left_right_fist,eegnet_v4,16,1,19,15,0.6
imagery_left_right_fist,eegnet_v4,30,1,19,15,0.6
imagery_left_right_fist,eegnet_v4,4,2,19,15,0.6
imagery_left_right_fist,eegnet_v4,8,2,19,15,0.666667
imagery_left_right_fist,eegnet_v4,16,2,19,15,0.733333
imagery_left_right_fist,eegnet_v4,30,2,19,15,0.6
imagery_left_right_fist,eegnet_v4,0,0,20,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,20,15,0.8
imagery_left_right_fist,eegnet_v4,8,0,20,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,20,15,1
imagery_left_right_fist,eegnet_v4,30,0,20,15,1
imagery_left_right_fist,eegnet_v4,4,1,20,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,20,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,20,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,20,15,1
imagery_left_right_fist,eegnet_v4,4,2,20,15,0.866667
imagery_left_right_fist,eegnet_v4,8,2,20,15,0.866667
imagery_left_right_fist,eegnet_v4,16,2,20,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,20,15,1
imagery_left_right_fist,eegnet_v4,0,0,22,15,1
imagery_left_right_fist,eegnet_v4,4,0,22,15,1
imagery_left_right_fist,eegnet_v4,8,0,22,15,1
imagery_left_right_fist,eegnet_v4,16,0,22,15,1
imagery_left_right_fist,eegnet_v4,30,0,22,15,1
imagery_left_right_fist,eegnet_v4,4,1,22,15,1
imagery_left_right_fist,eegnet_v4,8,1,22,15,1
imagery_left_right_fist,eegnet_v4,16,1,22,15,1
imagery_left_right_fist,eegnet_v4,30,1,22,15,1
imagery_left_right_fist,eegnet_v4,4,2,22,15,1
imagery_left_right_fist,eegnet_v4,8,2,22,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,22,15,1
imagery_left_right_fist,eegnet_v4,30,2,22,15,1
imagery_left_right_fist,eegnet_v4,0,0,26,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,26,15,0.533333
imagery_left_right_fist,eegnet_v4,8,0,26,15,0.466667
imagery_left_right_fist,eegnet_v4,16,0,26,15,0.6
imagery_left_right_fist,eegnet_v4,30,0,26,15,0.666667
imagery_left_right_fist,eegnet_v4,4,1,26,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,26,15,0.6
imagery_left_right_fist,eegnet_v4,16,1,26,15,0.533333
imagery_left_right_fist,eegnet_v4,30,1,26,15,0.666667
imagery_left_right_fist,eegnet_v4,4,2,26,15,0.533333
imagery_left_right_fist,eegnet_v4,8,2,26,15,0.533333
imagery_left_right_fist,eegnet_v4,16,2,26,15,0.466667
imagery_left_right_fist,eegnet_v4,30,2,26,15,0.666667
imagery_left_right_fist,eegnet_v4,0,0,27,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,27,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,27,15,0.8
imagery_left_right_fist,eegnet_v4,16,0,27,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,27,15,0.8
imagery_left_right_fist,eegnet_v4,4,1,27,15,0.6
imagery_left_right_fist,eegnet_v4,8,1,27,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,27,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,27,15,0.8
imagery_left_right_fist,eegnet_v4,4,2,27,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,27,15,0.8
imagery_left_right_fist,eegnet_v4,16,2,27,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,27,15,0.8
imagery_left_right_fist,eegnet_v4,0,0,28,15,0.666667
imagery_left_right_fist,eegnet_v4,4,0,28,15,0.6
imagery_left_right_fist,eegnet_v4,8,0,28,15,0.666667
imagery_left_right_fist,eegnet_v4,16,0,28,15,0.666667
imagery_left_right_fist,eegnet_v4,30,0,28,15,0.666667
imagery_left_right_fist,eegnet_v4,4,1,28,15,0.466667
imagery_left_right_fist,eegnet_v4,8,1,28,15,0.866667
imagery_left_right_fist,eegnet_v4,16,1,28,15,0.666667
imagery_left_right_fist,eegnet_v4,30,1,28,15,0.666667
imagery_left_right_fist,eegnet_v4,4,2,28,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,28,15,0.8
imagery_left_right_fist,eegnet_v4,16,2,28,15,0.533333
imagery_left_right_fist,eegnet_v4,30,2,28,15,0.666667
imagery_left_right_fist,eegnet_v4,0,0,29,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,29,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,29,15,0.8
imagery_left_right_fist,eegnet_v4,16,0,29,15,1
imagery_left_right_fist,eegnet_v4,30,0,29,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,29,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,29,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,29,15,0.866667
imagery_left_right_fist,eegnet_v4,30,1,29,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,29,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,29,15,0.866667
imagery_left_right_fist,eegnet_v4,16,2,29,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,29,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,34,14,0.785714
imagery_left_right_fist,eegnet_v4,4,0,34,14,0.642857
imagery_left_right_fist,eegnet_v4,8,0,34,14,0.857143
imagery_left_right_fist,eegnet_v4,16,0,34,14,0.928571
imagery_left_right_fist,eegnet_v4,30,0,34,14,0.714286
imagery_left_right_fist,eegnet_v4,4,1,34,14,0.642857
imagery_left_right_fist,eegnet_v4,8,1,34,14,0.714286
imagery_left_right_fist,eegnet_v4,16,1,34,14,0.642857
imagery_left_right_fist,eegnet_v4,30,1,34,14,0.714286
imagery_left_right_fist,eegnet_v4,4,2,34,14,0.714286
imagery_left_right_fist,eegnet_v4,8,2,34,14,0.714286
imagery_left_right_fist,eegnet_v4,16,2,34,14,0.785714
imagery_left_right_fist,eegnet_v4,30,2,34,14,0.714286
imagery_left_right_fist,eegnet_v4,0,0,38,15,0.333333
imagery_left_right_fist,eegnet_v4,4,0,38,15,0.466667
imagery_left_right_fist,eegnet_v4,8,0,38,15,0.4
imagery_left_right_fist,eegnet_v4,16,0,38,15,0.4
imagery_left_right_fist,eegnet_v4,30,0,38,15,0.266667
imagery_left_right_fist,eegnet_v4,4,1,38,15,0.4
imagery_left_right_fist,eegnet_v4,8,1,38,15,0.4
imagery_left_right_fist,eegnet_v4,16,1,38,15,0.2
imagery_left_right_fist,eegnet_v4,30,1,38,15,0.266667
imagery_left_right_fist,eegnet_v4,4,2,38,15,0.4
imagery_left_right_fist,eegnet_v4,8,2,38,15,0.4
imagery_left_right_fist,eegnet_v4,16,2,38,15,0.4
imagery_left_right_fist,eegnet_v4,30,2,38,15,0.266667
imagery_left_right_fist,eegnet_v4,0,0,40,15,1
imagery_left_right_fist,eegnet_v4,4,0,40,15,1
imagery_left_right_fist,eegnet_v4,8,0,40,15,1
imagery_left_right_fist,eegnet_v4,16,0,40,15,1
imagery_left_right_fist,eegnet_v4,30,0,40,15,1
imagery_left_right_fist,eegnet_v4,4,1,40,15,1
imagery_left_right_fist,eegnet_v4,8,1,40,15,1
imagery_left_right_fist,eegnet_v4,16,1,40,15,1
imagery_left_right_fist,eegnet_v4,30,1,40,15,1
imagery_left_right_fist,eegnet_v4,4,2,40,15,1
imagery_left_right_fist,eegnet_v4,8,2,40,15,1
imagery_left_right_fist,eegnet_v4,16,2,40,15,1
imagery_left_right_fist,eegnet_v4,30,2,40,15,1
imagery_left_right_fist,eegnet_v4,0,0,42,15,0.6
imagery_left_right_fist,eegnet_v4,4,0,42,15,0.6
imagery_left_right_fist,eegnet_v4,8,0,42,15,0.6
imagery_left_right_fist,eegnet_v4,16,0,42,15,0.733333
imagery_left_right_fist,eegnet_v4,30,0,42,15,0.733333
imagery_left_right_fist,eegnet_v4,4,1,42,15,0.733333
imagery_left_right_fist,eegnet_v4,8,1,42,15,0.733333
imagery_left_right_fist,eegnet_v4,16,1,42,15,0.733333
imagery_left_right_fist,eegnet_v4,30,1,42,15,0.733333
imagery_left_right_fist,eegnet_v4,4,2,42,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,42,15,0.533333
imagery_left_right_fist,eegnet_v4,16,2,42,15,0.6
imagery_left_right_fist,eegnet_v4,30,2,42,15,0.733333
imagery_left_right_fist,eegnet_v4,0,0,43,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,43,15,0.933333
imagery_left_right_fist,eegnet_v4,8,0,43,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,43,15,1
imagery_left_right_fist,eegnet_v4,30,0,43,15,1
imagery_left_right_fist,eegnet_v4,4,1,43,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,43,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,43,15,1
imagery_left_right_fist,eegnet_v4,30,1,43,15,1
imagery_left_right_fist,eegnet_v4,4,2,43,15,0.8
imagery_left_right_fist,eegnet_v4,8,2,43,15,0.866667
imagery_left_right_fist,eegnet_v4,16,2,43,15,0.866667
imagery_left_right_fist,eegnet_v4,30,2,43,15,1
imagery_left_right_fist,eegnet_v4,0,0,47,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,47,15,0.666667
imagery_left_right_fist,eegnet_v4,8,0,47,15,0.466667
imagery_left_right_fist,eegnet_v4,16,0,47,15,0.733333
imagery_left_right_fist,eegnet_v4,30,0,47,15,0.8
imagery_left_right_fist,eegnet_v4,4,1,47,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,47,15,0.6
imagery_left_right_fist,eegnet_v4,16,1,47,15,0.666667
imagery_left_right_fist,eegnet_v4,30,1,47,15,0.8
imagery_left_right_fist,eegnet_v4,4,2,47,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,47,15,0.6
imagery_left_right_fist,eegnet_v4,16,2,47,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,47,15,0.8
imagery_left_right_fist,eegnet_v4,0,0,48,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,48,15,0.733333
imagery_left_right_fist,eegnet_v4,8,0,48,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,48,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,48,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,48,15,0.733333
imagery_left_right_fist,eegnet_v4,8,1,48,15,0.866667
imagery_left_right_fist,eegnet_v4,16,1,48,15,0.666667
imagery_left_right_fist,eegnet_v4,30,1,48,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,48,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,48,15,0.733333
imagery_left_right_fist,eegnet_v4,16,2,48,15,0.666667
imagery_left_right_fist,eegnet_v4,30,2,48,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,49,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,49,15,1
imagery_left_right_fist,eegnet_v4,8,0,49,15,1
imagery_left_right_fist,eegnet_v4,16,0,49,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,49,15,0.933333
imagery_left_right_fist,eegnet_v4,4,1,49,15,0.866667
imagery_left_right_fist,eegnet_v4,8,1,49,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,49,15,0.8
imagery_left_right_fist,eegnet_v4,30,1,49,15,0.933333
imagery_left_right_fist,eegnet_v4,4,2,49,15,0.866667
imagery_left_right_fist,eegnet_v4,8,2,49,15,0.8
imagery_left_right_fist,eegnet_v4,16,2,49,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,49,15,0.933333
imagery_left_right_fist,eegnet_v4,0,0,52,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,52,15,0.8
imagery_left_right_fist,eegnet_v4,8,0,52,15,0.8
imagery_left_right_fist,eegnet_v4,16,0,52,15,0.8
imagery_left_right_fist,eegnet_v4,30,0,52,15,0.8
imagery_left_right_fist,eegnet_v4,4,1,52,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,52,15,0.866667
imagery_left_right_fist,eegnet_v4,16,1,52,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,52,15,0.8
imagery_left_right_fist,eegnet_v4,4,2,52,15,0.933333
imagery_left_right_fist,eegnet_v4,8,2,52,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,52,15,0.8
imagery_left_right_fist,eegnet_v4,30,2,52,15,0.8
imagery_left_right_fist,eegnet_v4,0,0,57,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,57,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,57,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,57,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,57,15,0.933333
imagery_left_right_fist,eegnet_v4,4,1,57,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,57,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,57,15,1
imagery_left_right_fist,eegnet_v4,30,1,57,15,0.933333
imagery_left_right_fist,eegnet_v4,4,2,57,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,57,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,57,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,57,15,0.933333
imagery_left_right_fist,eegnet_v4,0,0,60,15,0.866667
imagery_left_right_fist,eegnet_v4,4,0,60,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,60,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,60,15,0.8
imagery_left_right_fist,eegnet_v4,30,0,60,15,0.866667
imagery_left_right_fist,eegnet_v4,4,1,60,15,0.866667
imagery_left_right_fist,eegnet_v4,8,1,60,15,0.8
imagery_left_right_fist,eegnet_v4,16,1,60,15,0.866667
imagery_left_right_fist,eegnet_v4,30,1,60,15,0.866667
imagery_left_right_fist,eegnet_v4,4,2,60,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,60,15,0.8
imagery_left_right_fist,eegnet_v4,16,2,60,15,0.866667
imagery_left_right_fist,eegnet_v4,30,2,60,15,0.866667
imagery_left_right_fist,eegnet_v4,0,0,62,15,0.933333
imagery_left_right_fist,eegnet_v4,4,0,62,15,0.933333
imagery_left_right_fist,eegnet_v4,8,0,62,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,62,15,0.933333
imagery_left_right_fist,eegnet_v4,30,0,62,15,0.933333
imagery_left_right_fist,eegnet_v4,4,1,62,15,0.933333
imagery_left_right_fist,eegnet_v4,8,1,62,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,62,15,0.933333
imagery_left_right_fist,eegnet_v4,30,1,62,15,0.933333
imagery_left_right_fist,eegnet_v4,4,2,62,15,0.933333
imagery_left_right_fist,eegnet_v4,8,2,62,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,62,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,62,15,0.933333
imagery_left_right_fist,eegnet_v4,0,0,64,14,0.857143
imagery_left_right_fist,eegnet_v4,4,0,64,14,0.642857
imagery_left_right_fist,eegnet_v4,8,0,64,14,0.714286
imagery_left_right_fist,eegnet_v4,16,0,64,14,0.714286
imagery_left_right_fist,eegnet_v4,30,0,64,14,0.857143
imagery_left_right_fist,eegnet_v4,4,1,64,14,0.928571
imagery_left_right_fist,eegnet_v4,8,1,64,14,0.714286
imagery_left_right_fist,eegnet_v4,16,1,64,14,0.785714
imagery_left_right_fist,eegnet_v4,30,1,64,14,0.857143
imagery_left_right_fist,eegnet_v4,4,2,64,14,0.857143
imagery_left_right_fist,eegnet_v4,8,2,64,14,0.928571
imagery_left_right_fist,eegnet_v4,16,2,64,14,0.714286
imagery_left_right_fist,eegnet_v4,30,2,64,14,0.857143
imagery_left_right_fist,eegnet_v4,0,0,72,15,0.666667
imagery_left_right_fist,eegnet_v4,4,0,72,15,0.866667
imagery_left_right_fist,eegnet_v4,8,0,72,15,0.866667
imagery_left_right_fist,eegnet_v4,16,0,72,15,0.866667
imagery_left_right_fist,eegnet_v4,30,0,72,15,0.933333
imagery_left_right_fist,eegnet_v4,4,1,72,15,0.6
imagery_left_right_fist,eegnet_v4,8,1,72,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,72,15,0.866667
imagery_left_right_fist,eegnet_v4,30,1,72,15,0.933333
imagery_left_right_fist,eegnet_v4,4,2,72,15,0.866667
imagery_left_right_fist,eegnet_v4,8,2,72,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,72,15,0.933333
imagery_left_right_fist,eegnet_v4,30,2,72,15,0.933333
imagery_left_right_fist,eegnet_v4,0,0,79,15,0.8
imagery_left_right_fist,eegnet_v4,4,0,79,15,0.666667
imagery_left_right_fist,eegnet_v4,8,0,79,15,0.8
imagery_left_right_fist,eegnet_v4,16,0,79,15,0.666667
imagery_left_right_fist,eegnet_v4,30,0,79,15,0.733333
imagery_left_right_fist,eegnet_v4,4,1,79,15,0.8
imagery_left_right_fist,eegnet_v4,8,1,79,15,0.533333
imagery_left_right_fist,eegnet_v4,16,1,79,15,0.866667
imagery_left_right_fist,eegnet_v4,30,1,79,15,0.733333
imagery_left_right_fist,eegnet_v4,4,2,79,15,0.733333
imagery_left_right_fist,eegnet_v4,8,2,79,15,0.733333
imagery_left_right_fist,eegnet_v4,16,2,79,15,0.866667
imagery_left_right_fist,eegnet_v4,30,2,79,15,0.733333
imagery_left_right_fist,eegnet_v4,0,0,83,15,0.666667
imagery_left_right_fist,eegnet_v4,4,0,83,15,0.666667
imagery_left_right_fist,eegnet_v4,8,0,83,15,0.6
imagery_left_right_fist,eegnet_v4,16,0,83,15,0.6
imagery_left_right_fist,eegnet_v4,30,0,83,15,0.666667
imagery_left_right_fist,eegnet_v4,4,1,83,15,0.533333
imagery_left_right_fist,eegnet_v4,8,1,83,15,0.533333
imagery_left_right_fist,eegnet_v4,16,1,83,15,0.6
imagery_left_right_fist,eegnet_v4,30,1,83,15,0.666667
imagery_left_right_fist,eegnet_v4,4,2,83,15,0.533333
imagery_left_right_fist,eegnet_v4,8,2,83,15,0.666667
imagery_left_right_fist,eegnet_v4,16,2,83,15,0.533333
imagery_left_right_fist,eegnet_v4,30,2,83,15,0.666667
imagery_left_right_fist,eegnet_v4,0,0,86,15,1
imagery_left_right_fist,eegnet_v4,4,0,86,15,1
imagery_left_right_fist,eegnet_v4,8,0,86,15,0.933333
imagery_left_right_fist,eegnet_v4,16,0,86,15,0.933333
imagery_left_right_fist,eegnet_v4,30,0,86,15,1
imagery_left_right_fist,eegnet_v4,4,1,86,15,1
imagery_left_right_fist,eegnet_v4,8,1,86,15,0.933333
imagery_left_right_fist,eegnet_v4,16,1,86,15,1
imagery_left_right_fist,eegnet_v4,30,1,86,15,1
imagery_left_right_fist,eegnet_v4,4,2,86,15,0.933333
imagery_left_right_fist,eegnet_v4,8,2,86,15,0.933333
imagery_left_right_fist,eegnet_v4,16,2,86,15,1
imagery_left_right_fist,eegnet_v4,30,2,86,15,1
