task,model,N,d,draw,protocol,mean_acc,n_subjects,n_trials
imagery_fists_feet,riemann_ts_lr,9,128,6,trial_random,0.708249,9,404
imagery_fists_feet,riemann_ts_lr,9,2080,6,trial_random,0.713075,9,404
imagery_fists_feet,csp_lda,9,6,6,trial_random,0.551796,9,404
imagery_fists_feet,riemann_ts_lr,9,8,6,subject_disjoint,0.532099,9,404
imagery_fists_feet,riemann_ts_lr,9,32,6,subject_disjoint,0.596296,9,404
imagery_fists_feet,riemann_ts_lr,9,128,6,subject_disjoint,0.59927,9,404
imagery_fists_feet,riemann_ts_lr,9,2080,6,subject_disjoint,0.579517,9,404
imagery_fists_feet,csp_lda,9,6,6,subject_disjoint,0.547082,9,404
imagery_fists_feet,riemann_ts_lr,9,8,7,trial_random,0.439506,9,405
imagery_fists_feet,riemann_ts_lr,9,32,7,trial_random,0.511111,9,405
imagery_fists_feet,riemann_ts_lr,9,128,7,trial_random,0.580247,9,405
imagery_fists_feet,riemann_ts_lr,9,2080,7,trial_random,0.575309,9,405
imagery_fists_feet,csp_lda,9,6,7,trial_random,0.511111,9,405
imagery_fists_feet,riemann_ts_lr,9,8,7,subject_disjoint,0.491358,9,405
imagery_fists_feet,riemann_ts_lr,9,32,7,subject_disjoint,0.493827,9,405
imagery_fists_feet,riemann_ts_lr,9,128,7,subject_disjoint,0.518519,9,405
imagery_fists_feet,riemann_ts_lr,9,2080,7,subject_disjoint,0.538272,9,405
imagery_fists_feet,csp_lda,9,6,7,subject_disjoint,0.488889,9,405
imagery_fists_feet,riemann_ts_lr,9,8,8,trial_random,0.414757,9,403
imagery_fists_feet,riemann_ts_lr,9,32,8,trial_random,0.630032,9,403
imagery_fists_feet,riemann_ts_lr,9,128,8,trial_random,0.643066,9,403
imagery_fists_feet,riemann_ts_lr,9,2080,8,trial_random,0.637898,9,403
imagery_fists_feet,csp_lda,9,6,8,trial_random,0.588286,9,403
imagery_fists_feet,riemann_ts_lr,9,8,8,subject_disjoint,0.53609,9,403
imagery_fists_feet,riemann_ts_lr,9,32,8,subject_disjoint,0.597818,9,403
imagery_fists_feet,riemann_ts_lr,9,128,8,subject_disjoint,0.600632,9,403
imagery_fists_feet,riemann_ts_lr,9,2080,8,subject_disjoint,0.57617,9,403
imagery_fists_feet,csp_lda,9,6,8,subject_disjoint,0.56549,9,403
imagery_fists_feet,riemann_ts_lr,9,8,9,trial_random,0.437037,9,405
imagery_fists_feet,riemann_ts_lr,9,32,9,trial_random,0.649383,9,405
imagery_fists_feet,riemann_ts_lr,9,128,9,trial_random,0.664198,9,405
imagery_fists_feet,riemann_ts_lr,9,2080,9,trial_random,0.65679,9,405
imagery_fists_feet,csp_lda,9,6,9,trial_random,0.548148,9,405
imagery_fists_feet,riemann_ts_lr,9,8,9,subject_disjoint,0.501235,9,405
imagery_fists_feet,riemann_ts_lr,9,32,9,subject_disjoint,0.528395,9,405
imagery_fists_feet,riemann_ts_lr,9,128,9,subject_disjoint,0.508642,9,405
imagery_fists_feet,riemann_ts_lr,9,2080,9,subject_disjoint,0.501235,9,405
imagery_fists_feet,csp_lda,9,6,9,subject_disjoint,0.516049,9,405
imagery_fists_feet,riemann_ts_lr,18,8,0,trial_random,0.472148,18,813
imagery_fists_feet,riemann_ts_lr,18,32,0,trial_random,0.61197,18,813
imagery_fists_feet,riemann_ts_lr,18,128,0,trial_random,0.636002,18,813
imagery_fists_feet,riemann_ts_lr,18,512,0,trial_random,0.64508,18,813
imagery_fists_feet,riemann_ts_lr,18,2080,0,trial_random,0.644017,18,813
imagery_fists_feet,csp_lda,18,6,0,trial_random,0.501021,18,813
imagery_fists_feet,riemann_ts_lr,18,8,0,subject_disjoint,0.532767,18,813
imagery_fists_feet,riemann_ts_lr,18,32,0,subject_disjoint,0.580502,18,813
imagery_fists_feet,riemann_ts_lr,18,128,0,subject_disjoint,0.59573,18,813
imagery_fists_feet,riemann_ts_lr,18,512,0,subject_disjoint,0.54476,18,813
imagery_fists_feet,riemann_ts_lr,18,2080,0,subject_disjoint,0.55297,18,813
imagery_fists_feet,csp_lda,18,6,0,subject_disjoint,0.587432,18,813
imagery_fists_feet,riemann_ts_lr,18,8,1,trial_random,0.448176,18,819
imagery_fists_feet,riemann_ts_lr,18,32,1,trial_random,0.558897,18,819
imagery_fists_feet,riemann_ts_lr,18,128,1,trial_random,0.627513,18,819
imagery_fists_feet,riemann_ts_lr,18,512,1,trial_random,0.640058,18,819
imagery_fists_feet,riemann_ts_lr,18,2080,1,trial_random,0.640212,18,819
imagery_fists_feet,csp_lda,18,6,1,trial_random,0.492101,18,819
imagery_fists_feet,riemann_ts_lr,18,8,1,subject_disjoint,0.516718,18,819
imagery_fists_feet,riemann_ts_lr,18,32,1,subject_disjoint,0.524487,18,819
imagery_fists_feet,riemann_ts_lr,18,128,1,subject_disjoint,0.561696,18,819
imagery_fists_feet,riemann_ts_lr,18,512,1,subject_disjoint,0.545322,18,819
imagery_fists_feet,riemann_ts_lr,18,2080,1,subject_disjoint,0.550975,18,819
imagery_fists_feet,csp_lda,18,6,1,subject_disjoint,0.525179,18,819
imagery_fists_feet,riemann_ts_lr,18,8,2,trial_random,0.455202,18,820
imagery_fists_feet,riemann_ts_lr,18,32,2,trial_random,0.59506,18,820
imagery_fists_feet,riemann_ts_lr,18,128,2,trial_random,0.710537,18,820
imagery_fists_feet,riemann_ts_lr,18,512,2,trial_random,0.670686,18,820
imagery_fists_feet,riemann_ts_lr,18,2080,2,trial_random,0.664513,18,820
imagery_fists_feet,csp_lda,18,6,2,trial_random,0.576916,18,820
imagery_fists_feet,riemann_ts_lr,18,8,2,subject_disjoint,0.497892,18,820
imagery_fists_feet,riemann_ts_lr,18,32,2,subject_disjoint,0.606236,18,820
imagery_fists_feet,riemann_ts_lr,18,128,2,subject_disjoint,0.563374,18,820
imagery_fists_feet,riemann_ts_lr,18,512,2,subject_disjoint,0.57434,18,820
imagery_fists_feet,riemann_ts_lr,18,2080,2,subject_disjoint,0.561907,18,820
imagery_fists_feet,csp_lda,18,6,2,subject_disjoint,0.541844,18,820
imagery_fists_feet,riemann_ts_lr,18,8,3,trial_random,0.454173,18,799
imagery_fists_feet,riemann_ts_lr,18,32,3,trial_random,0.572485,18,799
imagery_fists_feet,riemann_ts_lr,18,128,3,trial_random,0.599998,18,799
imagery_fists_feet,riemann_ts_lr,18,512,3,trial_random,0.635999,18,799
imagery_fists_feet,riemann_ts_lr,18,2080,3,trial_random,0.635766,18,799
imagery_fists_feet,csp_lda,18,6,3,trial_random,0.532392,18,799
imagery_fists_feet,riemann_ts_lr,18,8,3,subject_disjoint,0.516695,18,799
imagery_fists_feet,riemann_ts_lr,18,32,3,subject_disjoint,0.570311,18,799
imagery_fists_feet,riemann_ts_lr,18,128,3,subject_disjoint,0.566872,18,799
imagery_fists_feet,riemann_ts_lr,18,512,3,subject_disjoint,0.559288,18,799
imagery_fists_feet,riemann_ts_lr,18,2080,3,subject_disjoint,0.558142,18,799
imagery_fists_feet,csp_lda,18,6,3,subject_disjoint,0.576127,18,799
imagery_fists_feet,riemann_ts_lr,18,8,4,trial_random,0.459792,18,803
imagery_fists_feet,riemann_ts_lr,18,32,4,trial_random,0.617837,18,803
imagery_fists_feet,riemann_ts_lr,18,128,4,trial_random,0.645318,18,803
imagery_fists_feet,riemann_ts_lr,18,512,4,trial_random,0.659716,18,803
imagery_fists_feet,riemann_ts_lr,18,2080,4,trial_random,0.659893,18,803
imagery_fists_feet,csp_lda,18,6,4,trial_random,0.559516,18,803
imagery_fists_feet,riemann_ts_lr,18,8,4,subject_disjoint,0.501146,18,803
imagery_fists_feet,riemann_ts_lr,18,32,4,subject_disjoint,0.598609,18,803
imagery_fists_feet,riemann_ts_lr,18,128,4,subject_disjoint,0.588753,18,803
imagery_fists_feet,riemann_ts_lr,18,512,4,subject_disjoint,0.57892,18,803
imagery_fists_feet,riemann_ts_lr,18,2080,4,subject_disjoint,0.572631,18,803
imagery_fists_feet,csp_lda,18,6,4,subject_disjoint,0.521693,18,803
imagery_fists_feet,riemann_ts_lr,18,8,5,trial_random,0.437213,18,798
imagery_fists_feet,riemann_ts_lr,18,32,5,trial_random,0.564638,18,798
imagery_fists_feet,riemann_ts_lr,18,128,5,trial_random,0.570635,18,798
imagery_fists_feet,riemann_ts_lr,18,512,5,trial_random,0.568078,18,798
imagery_fists_feet,riemann_ts_lr,18,2080,5,trial_random,0.580423,18,798
imagery_fists_feet,csp_lda,18,6,5,trial_random,0.510847,18,798
imagery_fists_feet,riemann_ts_lr,18,8,5,subject_disjoint,0.505556,18,798
imagery_fists_feet,riemann_ts_lr,18,32,5,subject_disjoint,0.569489,18,798
imagery_fists_feet,riemann_ts_lr,18,128,5,subject_disjoint,0.552646,18,798
imagery_fists_feet,riemann_ts_lr,18,512,5,subject_disjoint,0.545062,18,798
imagery_fists_feet,riemann_ts_lr,18,2080,5,subject_disjoint,0.538977,18,798
imagery_fists_feet,csp_lda,18,6,5,subject_disjoint,0.509877,18,798
imagery_fists_feet,riemann_ts_lr,18,8,6,trial_random,0.47383,18,787
imagery_fists_feet,riemann_ts_lr,18,32,6,trial_random,0.62623,18,787
imagery_fists_feet,riemann_ts_lr,18,128,6,trial_random,0.653074,18,787
imagery_fists_feet,riemann_ts_lr,18,512,6,trial_random,0.655984,18,787
imagery_fists_feet,riemann_ts_lr,18,2080,6,trial_random,0.657101,18,787
imagery_fists_feet,csp_lda,18,6,6,trial_random,0.545783,18,787
imagery_fists_feet,riemann_ts_lr,18,8,6,subject_disjoint,0.511433,18,787
imagery_fists_feet,riemann_ts_lr,18,32,6,subject_disjoint,0.538237,18,787
imagery_fists_feet,riemann_ts_lr,18,128,6,subject_disjoint,0.538806,18,787
imagery_fists_feet,riemann_ts_lr,18,512,6,subject_disjoint,0.547396,18,787
imagery_fists_feet,riemann_ts_lr,18,2080,6,subject_disjoint,0.542166,18,787
imagery_fists_feet,csp_lda,18,6,6,subject_disjoint,0.530668,18,787
imagery_fists_feet,riemann_ts_lr,18,8,7,trial_random,0.478868,18,819
imagery_fists_feet,riemann_ts_lr,18,32,7,trial_random,0.574951,18,819
imagery_fists_feet,riemann_ts_lr,18,128,7,trial_random,0.642876,18,819
imagery_fists_feet,riemann_ts_lr,18,512,7,trial_random,0.644649,18,819
imagery_fists_feet,riemann_ts_lr,18,2080,7,trial_random,0.639706,18,819
imagery_fists_feet,csp_lda,18,6,7,trial_random,0.520519,18,819
imagery_fists_feet,riemann_ts_lr,18,8,7,subject_disjoint,0.508869,18,819
imagery_fists_feet,riemann_ts_lr,18,32,7,subject_disjoint,0.547215,18,819
imagery_fists_feet,riemann_ts_lr,18,128,7,subject_disjoint,0.559334,18,819
imagery_fists_feet,riemann_ts_lr,18,512,7,subject_disjoint,0.568583,18,819
imagery_fists_feet,riemann_ts_lr,18,2080,7,subject_disjoint,0.561176,18,819
imagery_fists_feet,csp_lda,18,6,7,subject_disjoint,0.501374,18,819
imagery_fists_feet,riemann_ts_lr,18,8,8,trial_random,0.462346,18,801
imagery_fists_feet,riemann_ts_lr,18,32,8,trial_random,0.53448,18,801
imagery_fists_feet,riemann_ts_lr,18,128,8,trial_random,0.619048,18,801
imagery_fists_feet,riemann_ts_lr,18,512,8,trial_random,0.617725,18,801
imagery_fists_feet,riemann_ts_lr,18,2080,8,trial_random,0.62037,18,801
imagery_fists_feet,csp_lda,18,6,8,trial_random,0.522399,18,801
imagery_fists_feet,riemann_ts_lr,18,8,8,subject_disjoint,0.510494,18,801
imagery_fists_feet,riemann_ts_lr,18,32,8,subject_disjoint,0.532804,18,801
imagery_fists_feet,riemann_ts_lr,18,128,8,subject_disjoint,0.563228,18,801
imagery_fists_feet,riemann_ts_lr,18,512,8,subject_disjoint,0.562787,18,801
imagery_fists_feet,riemann_ts_lr,18,2080,8,subject_disjoint,0.556526,18,801
imagery_fists_feet,csp_lda,18,6,8,subject_disjoint,0.546649,18,801
imagery_fists_feet,riemann_ts_lr,18,8,9,trial_random,0.487125,18,795
imagery_fists_feet,riemann_ts_lr,18,32,9,trial_random,0.710141,18,795
imagery_fists_feet,riemann_ts_lr,18,128,9,trial_random,0.712787,18,795
imagery_fists_feet,riemann_ts_lr,18,512,9,trial_random,0.725397,18,795
imagery_fists_feet,riemann_ts_lr,18,2080,9,trial_random,0.725485,18,795
imagery_fists_feet,csp_lda,18,6,9,trial_random,0.614065,18,795
imagery_fists_feet,riemann_ts_lr,18,8,9,subject_disjoint,0.509259,18,795
imagery_fists_feet,riemann_ts_lr,18,32,9,subject_disjoint,0.608686,18,795
imagery_fists_feet,riemann_ts_lr,18,128,9,subject_disjoint,0.568563,18,795
imagery_fists_feet,riemann_ts_lr,18,512,9,subject_disjoint,0.575176,18,795
imagery_fists_feet,riemann_ts_lr,18,2080,9,subject_disjoint,0.580203,18,795
imagery_fists_feet,csp_lda,18,6,9,subject_disjoint,0.611067,18,795
imagery_fists_feet,riemann_ts_lr,36,8,0,trial_random,0.468585,36,1608
imagery_fists_feet,riemann_ts_lr,36,32,0,trial_random,0.477778,36,1608
imagery_fists_feet,riemann_ts_lr,36,128,0,trial_random,0.666578,36,1608
imagery_fists_feet,riemann_ts_lr,36,512,0,trial_random,0.663294,36,1608
imagery_fists_feet,riemann_ts_lr,36,2080,0,trial_random,0.653858,36,1608
imagery_fists_feet,csp_lda,36,6,0,trial_random,0.588029,36,1608
imagery_fists_feet,riemann_ts_lr,36,8,0,subject_disjoint,0.504497,36,1608
imagery_fists_feet,riemann_ts_lr,36,32,0,subject_disjoint,0.610009,36,1608
imagery_fists_feet,riemann_ts_lr,36,128,0,subject_disjoint,0.610869,36,1608
imagery_fists_feet,riemann_ts_lr,36,512,0,subject_disjoint,0.603108,36,1608
imagery_fists_feet,riemann_ts_lr,36,2080,0,subject_disjoint,0.599118,36,1608
imagery_fists_feet,csp_lda,36,6,0,subject_disjoint,0.608686,36,1608
imagery_fists_feet,riemann_ts_lr,36,8,1,trial_random,0.488602,36,1621
imagery_fists_feet,riemann_ts_lr,36,32,1,trial_random,0.510882,36,1621
imagery_fists_feet,riemann_ts_lr,36,128,1,trial_random,0.680234,36,1621
imagery_fists_feet,riemann_ts_lr,36,512,1,trial_random,0.670056,36,1621
imagery_fists_feet,riemann_ts_lr,36,2080,1,trial_random,0.646299,36,1621
imagery_fists_feet,csp_lda,36,6,1,trial_random,0.578259,36,1621
imagery_fists_feet,riemann_ts_lr,36,8,1,subject_disjoint,0.496684,36,1621
imagery_fists_feet,riemann_ts_lr,36,32,1,subject_disjoint,0.555838,36,1621
imagery_fists_feet,riemann_ts_lr,36,128,1,subject_disjoint,0.598276,36,1621
imagery_fists_feet,riemann_ts_lr,36,512,1,subject_disjoint,0.585046,36,1621
imagery_fists_feet,riemann_ts_lr,36,2080,1,subject_disjoint,0.58161,36,1621
imagery_fists_feet,csp_lda,36,6,1,subject_disjoint,0.577757,36,1621
imagery_fists_feet,riemann_ts_lr,36,8,2,trial_random,0.470263,36,1639
imagery_fists_feet,riemann_ts_lr,36,32,2,trial_random,0.472872,36,1639
imagery_fists_feet,riemann_ts_lr,36,128,2,trial_random,0.587244,36,1639
imagery_fists_feet,riemann_ts_lr,36,512,2,trial_random,0.602498,36,1639
imagery_fists_feet,riemann_ts_lr,36,2080,2,trial_random,0.59455,36,1639
imagery_fists_feet,csp_lda,36,6,2,trial_random,0.520841,36,1639
imagery_fists_feet,riemann_ts_lr,36,8,2,subject_disjoint,0.504774,36,1639
imagery_fists_feet,riemann_ts_lr,36,32,2,subject_disjoint,0.541941,36,1639
imagery_fists_feet,riemann_ts_lr,36,128,2,subject_disjoint,0.549926,36,1639
imagery_fists_feet,riemann_ts_lr,36,512,2,subject_disjoint,0.546612,36,1639
imagery_fists_feet,riemann_ts_lr,36,2080,2,subject_disjoint,0.550738,36,1639
imagery_fists_feet,csp_lda,36,6,2,subject_disjoint,0.527299,36,1639
imagery_fists_feet,riemann_ts_lr,36,8,3,trial_random,0.456895,36,1611
imagery_fists_feet,riemann_ts_lr,36,32,3,trial_random,0.462362,36,1611
imagery_fists_feet,riemann_ts_lr,36,128,3,trial_random,0.646977,36,1611
imagery_fists_feet,riemann_ts_lr,36,512,3,trial_random,0.656652,36,1611
imagery_fists_feet,riemann_ts_lr,36,2080,3,trial_random,0.657239,36,1611
imagery_fists_feet,csp_lda,36,6,3,trial_random,0.566958,36,1611
imagery_fists_feet,riemann_ts_lr,36,8,3,subject_disjoint,0.5102,36,1611
imagery_fists_feet,riemann_ts_lr,36,32,3,subject_disjoint,0.570222,36,1611
imagery_fists_feet,riemann_ts_lr,36,128,3,subject_disjoint,0.594367,36,1611
imagery_fists_feet,riemann_ts_lr,36,512,3,subject_disjoint,0.575803,36,1611
imagery_fists_feet,riemann_ts_lr,36,2080,3,subject_disjoint,0.584729,36,1611
imagery_fists_feet,csp_lda,36,6,3,subject_disjoint,0.583226,36,1611
imagery_fists_feet,riemann_ts_lr,36,8,4,trial_random,0.459851,36,1626
imagery_fists_feet,riemann_ts_lr,36,32,4,trial_random,0.469725,36,1626
imagery_fists_feet,riemann_ts_lr,36,128,4,trial_random,0.645482,36,1626
imagery_fists_feet,riemann_ts_lr,36,512,4,trial_random,0.618676,36,1626
imagery_fists_feet,riemann_ts_lr,36,2080,4,trial_random,0.607512,36,1626
imagery_fists_feet,csp_lda,36,6,4,trial_random,0.518177,36,1626
imagery_fists_feet,riemann_ts_lr,36,8,4,subject_disjoint,0.496719,36,1626
imagery_fists_feet,riemann_ts_lr,36,32,4,subject_disjoint,0.547563,36,1626
imagery_fists_feet,riemann_ts_lr,36,128,4,subject_disjoint,0.55835,36,1626
imagery_fists_feet,riemann_ts_lr,36,512,4,subject_disjoint,0.582779,36,1626
imagery_fists_feet,riemann_ts_lr,36,2080,4,subject_disjoint,0.567704,36,1626
imagery_fists_feet,csp_lda,36,6,4,subject_disjoint,0.548601,36,1626
imagery_fists_feet,riemann_ts_lr,36,8,5,trial_random,0.497489,36,1615
imagery_fists_feet,riemann_ts_lr,36,32,5,trial_random,0.531917,36,1615
imagery_fists_feet,riemann_ts_lr,36,128,5,trial_random,0.685781,36,1615
imagery_fists_feet,riemann_ts_lr,36,512,5,trial_random,0.683498,36,1615
imagery_fists_feet,riemann_ts_lr,36,2080,5,trial_random,0.683013,36,1615
imagery_fists_feet,csp_lda,36,6,5,trial_random,0.598217,36,1615
imagery_fists_feet,riemann_ts_lr,36,8,5,subject_disjoint,0.503935,36,1615
imagery_fists_feet,riemann_ts_lr,36,32,5,subject_disjoint,0.604224,36,1615
imagery_fists_feet,riemann_ts_lr,36,128,5,subject_disjoint,0.608583,36,1615
imagery_fists_feet,riemann_ts_lr,36,512,5,subject_disjoint,0.63091,36,1615
imagery_fists_feet,riemann_ts_lr,36,2080,5,subject_disjoint,0.610091,36,1615
imagery_fists_feet,csp_lda,36,6,5,subject_disjoint,0.589936,36,1615
imagery_fists_feet,riemann_ts_lr,36,8,6,trial_random,0.494267,36,1620
imagery_fists_feet,riemann_ts_lr,36,32,6,trial_random,0.509575,36,1620
imagery_fists_feet,riemann_ts_lr,36,128,6,trial_random,0.652902,36,1620
imagery_fists_feet,riemann_ts_lr,36,512,6,trial_random,0.641502,36,1620
imagery_fists_feet,riemann_ts_lr,36,2080,6,trial_random,0.652669,36,1620
imagery_fists_feet,csp_lda,36,6,6,trial_random,0.581518,36,1620
imagery_fists_feet,riemann_ts_lr,36,8,6,subject_disjoint,0.5208,36,1620
imagery_fists_feet,riemann_ts_lr,36,32,6,subject_disjoint,0.571636,36,1620
imagery_fists_feet,riemann_ts_lr,36,128,6,subject_disjoint,0.597233,36,1620
imagery_fists_feet,riemann_ts_lr,36,512,6,subject_disjoint,0.573651,36,1620
imagery_fists_feet,riemann_ts_lr,36,2080,6,subject_disjoint,0.576096,36,1620
imagery_fists_feet,csp_lda,36,6,6,subject_disjoint,0.596222,36,1620
imagery_fists_feet,riemann_ts_lr,36,8,7,trial_random,0.499373,36,1625
imagery_fists_feet,riemann_ts_lr,36,32,7,trial_random,0.554398,36,1625
imagery_fists_feet,riemann_ts_lr,36,128,7,trial_random,0.683357,36,1625
imagery_fists_feet,riemann_ts_lr,36,512,7,trial_random,0.680171,36,1625
imagery_fists_feet,riemann_ts_lr,36,2080,7,trial_random,0.677289,36,1625
imagery_fists_feet,csp_lda,36,6,7,trial_random,0.578685,36,1625
imagery_fists_feet,riemann_ts_lr,36,8,7,subject_disjoint,0.498048,36,1625
imagery_fists_feet,riemann_ts_lr,36,32,7,subject_disjoint,0.565391,36,1625
imagery_fists_feet,riemann_ts_lr,36,128,7,subject_disjoint,0.620002,36,1625
imagery_fists_feet,riemann_ts_lr,36,512,7,subject_disjoint,0.612349,36,1625
imagery_fists_feet,riemann_ts_lr,36,2080,7,subject_disjoint,0.601284,36,1625
imagery_fists_feet,csp_lda,36,6,7,subject_disjoint,0.627857,36,1625
imagery_fists_feet,riemann_ts_lr,36,8,8,trial_random,0.478266,36,1611
imagery_fists_feet,riemann_ts_lr,36,32,8,trial_random,0.493151,36,1611
imagery_fists_feet,riemann_ts_lr,36,128,8,trial_random,0.693167,36,1611
imagery_fists_feet,riemann_ts_lr,36,512,8,trial_random,0.676842,36,1611
imagery_fists_feet,riemann_ts_lr,36,2080,8,trial_random,0.660616,36,1611
imagery_fists_feet,csp_lda,36,6,8,trial_random,0.604476,36,1611
imagery_fists_feet,riemann_ts_lr,36,8,8,subject_disjoint,0.503381,36,1611
imagery_fists_feet,riemann_ts_lr,36,32,8,subject_disjoint,0.611872,36,1611
imagery_fists_feet,riemann_ts_lr,36,128,8,subject_disjoint,0.618699,36,1611
imagery_fists_feet,riemann_ts_lr,36,512,8,subject_disjoint,0.585885,36,1611
imagery_fists_feet,riemann_ts_lr,36,2080,8,subject_disjoint,0.581827,36,1611
imagery_fists_feet,csp_lda,36,6,8,subject_disjoint,0.600667,36,1611
imagery_fists_feet,riemann_ts_lr,36,8,9,trial_random,0.493218,36,1600
imagery_fists_feet,riemann_ts_lr,36,32,9,trial_random,0.477278,36,1600
imagery_fists_feet,riemann_ts_lr,36,128,9,trial_random,0.675833,36,1600
imagery_fists_feet,riemann_ts_lr,36,512,9,trial_random,0.669898,36,1600
imagery_fists_feet,riemann_ts_lr,36,2080,9,trial_random,0.667316,36,1600
imagery_fists_feet,csp_lda,36,6,9,trial_random,0.565698,36,1600
imagery_fists_feet,riemann_ts_lr,36,8,9,subject_disjoint,0.510795,36,1600
imagery_fists_feet,riemann_ts_lr,36,32,9,subject_disjoint,0.579686,36,1600
imagery_fists_feet,riemann_ts_lr,36,128,9,subject_disjoint,0.566959,36,1600
imagery_fists_feet,riemann_ts_lr,36,512,9,subject_disjoint,0.571487,36,1600
imagery_fists_feet,riemann_ts_lr,36,2080,9,subject_disjoint,0.558789,36,1600
imagery_fists_feet,csp_lda,36,6,9,subject_disjoint,0.554732,36,1600
imagery_fists_feet,riemann_ts_lr,72,8,0,trial_random,0.487149,72,3223
imagery_fists_feet,riemann_ts_lr,72,32,0,trial_random,0.523664,72,3223
imagery_fists_feet,riemann_ts_lr,72,128,0,trial_random,0.664124,72,3223
imagery_fists_feet,riemann_ts_lr,72,512,0,trial_random,0.648951,72,3223
imagery_fists_feet,riemann_ts_lr,72,2080,0,trial_random,0.634747,72,3223
imagery_fists_feet,csp_lda,72,6,0,trial_random,0.524775,72,3223
imagery_fists_feet,riemann_ts_lr,72,8,0,subject_disjoint,0.515524,72,3223
imagery_fists_feet,riemann_ts_lr,72,32,0,subject_disjoint,0.579926,72,3223
imagery_fists_feet,riemann_ts_lr,72,128,0,subject_disjoint,0.600717,72,3223
imagery_fists_feet,riemann_ts_lr,72,512,0,subject_disjoint,0.6069,72,3223
imagery_fists_feet,riemann_ts_lr,72,2080,0,subject_disjoint,0.593181,72,3223
imagery_fists_feet,csp_lda,72,6,0,subject_disjoint,0.603191,72,3223
imagery_fists_feet,riemann_ts_lr,72,8,1,trial_random,0.507889,72,3244
imagery_fists_feet,riemann_ts_lr,72,32,1,trial_random,0.517871,72,3244
imagery_fists_feet,riemann_ts_lr,72,128,1,trial_random,0.679546,72,3244
imagery_fists_feet,riemann_ts_lr,72,512,1,trial_random,0.677781,72,3244
imagery_fists_feet,riemann_ts_lr,72,2080,1,trial_random,0.641942,72,3244
imagery_fists_feet,csp_lda,72,6,1,trial_random,0.569186,72,3244
imagery_fists_feet,riemann_ts_lr,72,8,1,subject_disjoint,0.523145,72,3244
imagery_fists_feet,riemann_ts_lr,72,32,1,subject_disjoint,0.560659,72,3244
imagery_fists_feet,riemann_ts_lr,72,128,1,subject_disjoint,0.608628,72,3244
imagery_fists_feet,riemann_ts_lr,72,512,1,subject_disjoint,0.603211,72,3244
imagery_fists_feet,riemann_ts_lr,72,2080,1,subject_disjoint,0.585212,72,3244
imagery_fists_feet,csp_lda,72,6,1,subject_disjoint,0.579223,72,3244
imagery_fists_feet,riemann_ts_lr,72,8,2,trial_random,0.484161,72,3222
imagery_fists_feet,riemann_ts_lr,72,32,2,trial_random,0.503001,72,3222
imagery_fists_feet,riemann_ts_lr,72,128,2,trial_random,0.671702,72,3222
imagery_fists_feet,riemann_ts_lr,72,512,2,trial_random,0.664566,72,3222
imagery_fists_feet,riemann_ts_lr,72,2080,2,trial_random,0.649086,72,3222
imagery_fists_feet,csp_lda,72,6,2,trial_random,0.557966,72,3222
imagery_fists_feet,riemann_ts_lr,72,8,2,subject_disjoint,0.520365,72,3222
imagery_fists_feet,riemann_ts_lr,72,32,2,subject_disjoint,0.545699,72,3222
imagery_fists_feet,riemann_ts_lr,72,128,2,subject_disjoint,0.595788,72,3222
imagery_fists_feet,riemann_ts_lr,72,512,2,subject_disjoint,0.594906,72,3222
imagery_fists_feet,riemann_ts_lr,72,2080,2,subject_disjoint,0.571084,72,3222
imagery_fists_feet,csp_lda,72,6,2,subject_disjoint,0.611817,72,3222
imagery_fists_feet,riemann_ts_lr,72,8,3,trial_random,0.481907,72,3242
imagery_fists_feet,riemann_ts_lr,72,32,3,trial_random,0.519276,72,3242
imagery_fists_feet,riemann_ts_lr,72,128,3,trial_random,0.679097,72,3242
imagery_fists_feet,riemann_ts_lr,72,512,3,trial_random,0.679598,72,3242
imagery_fists_feet,riemann_ts_lr,72,2080,3,trial_random,0.645936,72,3242
imagery_fists_feet,csp_lda,72,6,3,trial_random,0.590928,72,3242
imagery_fists_feet,riemann_ts_lr,72,8,3,subject_disjoint,0.51445,72,3242
imagery_fists_feet,riemann_ts_lr,72,32,3,subject_disjoint,0.555949,72,3242
imagery_fists_feet,riemann_ts_lr,72,128,3,subject_disjoint,0.610626,72,3242
imagery_fists_feet,riemann_ts_lr,72,512,3,subject_disjoint,0.607835,72,3242
imagery_fists_feet,riemann_ts_lr,72,2080,3,subject_disjoint,0.588071,72,3242
imagery_fists_feet,csp_lda,72,6,3,subject_disjoint,0.588009,72,3242
imagery_fists_feet,riemann_ts_lr,72,8,4,trial_random,0.486704,72,3228
imagery_fists_feet,riemann_ts_lr,72,32,4,trial_random,0.512243,72,3228
imagery_fists_feet,riemann_ts_lr,72,128,4,trial_random,0.665807,72,3228
imagery_fists_feet,riemann_ts_lr,72,512,4,trial_random,0.659811,72,3228
imagery_fists_feet,riemann_ts_lr,72,2080,4,trial_random,0.644535,72,3228
imagery_fists_feet,csp_lda,72,6,4,trial_random,0.574965,72,3228
imagery_fists_feet,riemann_ts_lr,72,8,4,subject_disjoint,0.510161,72,3228
imagery_fists_feet,riemann_ts_lr,72,32,4,subject_disjoint,0.542721,72,3228
imagery_fists_feet,riemann_ts_lr,72,128,4,subject_disjoint,0.604259,72,3228
imagery_fists_feet,riemann_ts_lr,72,512,4,subject_disjoint,0.591868,72,3228
