dataset,task,model,protocol,seed,fold,n_train,n_test,train_acc,test_acc
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s5_h0,30,15,0.9,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s5_h1,30,15,0.933333,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s5_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h2,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s6_h0,30,15,0.933333,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s6_h1,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s6_h2,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s7_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h0,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s7_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s7_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s8_h0,30,15,0.933333,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s8_h1,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s8_h2,30,15,0.966667,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s9_h0,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s9_h1,30,15,1,0.4
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s9_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h2,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s10_h0,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s10_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s10_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s11_h0,30,15,1,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s11_h1,30,15,0.933333,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s11_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s12_h0,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s12_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s12_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s13_h0,30,15,0.966667,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s13_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s13_h2,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s14_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s14_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s14_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s15_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s15_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s15_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h2,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s16_h0,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s16_h1,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s16_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s17_h0,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s17_h1,30,15,0.966667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s17_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s18_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s18_h1,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s18_h2,30,15,0.9,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s19_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s19_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s19_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s20_h0,30,15,0.9,0.4
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s20_h1,30,15,0.966667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h1,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s20_h2,30,15,0.833333,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s21_h0,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s21_h1,30,15,0.966667,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s21_h2,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h2,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s22_h0,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s22_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s22_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s23_h0,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s23_h1,30,15,0.866667,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s23_h2,30,15,0.866667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s24_h0,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s24_h1,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s24_h2,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s25_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s25_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s25_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s26_h0,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s26_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s26_h2,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s27_h0,30,15,0.966667,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s27_h1,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h1,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s27_h2,30,15,0.966667,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s28_h0,30,15,1,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s28_h1,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s28_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s29_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s29_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s29_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s30_h0,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s30_h1,30,15,0.8,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s30_h2,30,15,0.933333,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s31_h0,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s31_h1,30,15,0.933333,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s31_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s32_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s32_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s32_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s33_h0,30,15,1,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s33_h1,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s33_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s34_h0,28,14,1,0.785714
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h0,28,14,1,0.857143
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s34_h1,28,14,1,0.928571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h1,28,14,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s34_h2,28,14,1,0.928571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h2,28,14,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s35_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s35_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s35_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s36_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s36_h1,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s36_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h2,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s37_h0,28,14,0.785714,0.642857
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s37_h0,28,14,1,0.714286
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s37_h1,28,14,0.785714,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s37_h1,28,14,1,0.785714
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s37_h2,28,14,0.857143,0.428571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s37_h2,28,14,1,0.642857
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s38_h0,30,15,0.9,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s38_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s38_h1,30,15,0.966667,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s38_h1,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s38_h2,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s38_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s39_h0,30,15,0.9,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s39_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s39_h1,30,15,0.766667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s39_h1,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s39_h2,30,15,0.9,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s39_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s40_h0,30,15,0.933333,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s40_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s40_h1,30,15,0.966667,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s40_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s40_h2,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s40_h2,30,15,1,0.333333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s41_h0,28,14,1,0.785714
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s41_h0,28,14,1,0.928571
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s41_h1,28,14,1,0.928571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s41_h1,28,14,1,0.928571
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s41_h2,28,14,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s41_h2,28,14,1,0.928571
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s42_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s42_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s42_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s42_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s42_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s42_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s43_h0,30,15,0.7,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s43_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s43_h1,30,15,0.8,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s43_h1,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s43_h2,30,15,0.866667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s43_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s44_h0,30,15,0.866667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s44_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s44_h1,30,15,0.766667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s44_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s44_h2,30,15,0.833333,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s44_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s45_h0,30,15,0.833333,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s45_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s45_h1,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s45_h1,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s45_h2,30,15,0.833333,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s45_h2,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s46_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s46_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s46_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s46_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s46_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s46_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s47_h0,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s47_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s47_h1,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s47_h1,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s47_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s47_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s48_h0,30,15,0.966667,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s48_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s48_h1,30,15,0.933333,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s48_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s48_h2,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s48_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s49_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s49_h0,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s49_h1,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s49_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s49_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s49_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s50_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s50_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s50_h1,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s50_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s50_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s50_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s51_h0,28,14,0.785714,0.5
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s51_h0,28,14,1,0.785714
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s51_h1,28,14,0.928571,0.571429
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s51_h1,28,14,1,0.714286
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s51_h2,28,14,0.857143,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s51_h2,28,14,1,0.857143
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s52_h0,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s52_h0,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s52_h1,30,15,1,0.933333
